id,name,description,category,owner name,location,Label1,Label2
170984090798611,"2020.02.22
 SAT 狼人殺偶像
 【你的預言家 邱鋒
澤】","2020.02.22 SAT 狼人殺偶像 【你的預言家 邱鋒澤】

#狼人殺偶像🐺
#新加坡實力派
歌手
#預言家
#兵變

新加坡實力派歌手邱鋒澤 ⚡️
一頭招牌金髮和不按牌理出牌的作風
在節目中竄
紅 沒人能料到下一秒他又要出什麼招 ！ 
今晚 即將在Muse Kaohsiung 與你過招❣️
你
準備好了嗎！🌹

🎫票     價:  男生600NTD｜女生200NTD
⚠️當晚特殊活動無優
惠活動


📍Muse P.R Group 
公關訂位服務

副店長 Evan 098160721
8
Line:0981607218
公關經理小白 0906827886
LINE:@tgr2894f

公關 戴利 0983951586 
Line:daley0415
公關 雯雯 0970627903

Line:C86122208
公關 小俠 0989683251 
Line :suns9
公關 C
hris 0987361346
Line:blackman1127

🔎FB:MUSE Kaohs
iung  
🔎IG: muse_kaohsiung  
🔎LINE: ＠muse.ks👉🏻

https://line.me/R/ti/p/%40muse.ks

📲訂位專線：0955-08
0-886
📍地址：高雄市苓雅區四維四路10號B1


",派對,,"MUSE Kaohs
iung","大學(18歲~22歲), 
壯年(24-39歲),","高中(15歲~18歲),
大學(18歲~22歲), 
"
171030730884845,"台南社大體驗課程：數
位創作篇","使用數位工作來創作畫出自己的迪士尼＆走路台南，用英文戲說台南故事

體驗課程報名：http://tn
comu.tw/modules/tadnews/index.php?nsn=4023

線上繳費：h
ttps://ccs.tncomu.tw/",藝術,Tainan公民智庫,台南社區大學,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
171137327650739,"0215-關子嶺雲萊
咖啡","各位車友，本週六晨騎練車大家一起來

集合：圓點單車0620-0630

路線-圓點-竹子門-大仙寺
-碧雲寺-雲萊山莊",健身,圓點單車館john,圓點單車館john,"大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲),","大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)"
171544907489402,"109年2月宥菻老師
鉤針課程-雙色口金包
/毛球格子包/韓版菱
格包","109年2月宥菻老師鉤針課程
《#鉤針課程招生》

💖雙色口金包

工具：5號鉤針（自備，可代購）

費用：650元（含材料，學費，場地費）
時間：3小時
線材：現場選色
~~~~~~~~~~~~~~
~~~~~~~~~~~~
💖毛球格子包

工具：5號鉤針（自備，可代購）
費用：800元（含材料，
學費，場地費）
時間：3小時
線材：現場選色
~~~~~~~~~~~~~~~~~~~~~~~~~~

💖韓版菱格包（#需會短針）

工具：5號鉤針（自備，可代購）
費用：1000元（含材料，學費，場地
費）
時間：3小時
線材：米色，淺咖（2選1）
~~~~~~~~~~~~~~~~~~~~~~~~~~

#送個人姓名專屬皮標（需提前一週）
代購鉤針：（台）70元，（日）240元

上課日期：2/9（日
）2/28（五）14:00~17:00
2/11（二）2/20（四）10:00~13:00
師資： 
菻Lin手作

注意事項：
★上課地點：高雄市三民區北平二街8巷30號(後驛站4號出口)
★欲報名請
留言或訊息報名
★報名後會訊息通知是否報名成功及匯款資訊，請收到確認訊息後於3天內匯款，匯款完成後，
再以訊息回覆匯款帳號資料，以利核對。
★若人數不足或遇天災等不可抗力因素，會主動通知改期或全額退費。

★報名完成後，講師會著手準備材料，若要取消課程，請於五日前通知，若超過期限恕不退費，但可領取已準備
好的材料。
★為免影響其他報名學員和課堂運作，除報名學員本人外，謝絕親友陪同。",手工藝、鉤針編織,,樂·手作聚落,"高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
1715978571916435,"台南-野風公開練習暨
體驗","非常歡迎現場瞭解
我們提供免費體驗

請遵守現場指導員說明",體育,野風傳統射箭會,郡王里活動中心,"幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
171620474260625,"壽險大師專班－組織發
展演討與演練",壽險大師專班－組織發展演討與演練,其他,"聯众保險經紀人旌旗營
運處","聯众保險經紀人旌旗營
運處","壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
171823230837236,林穎同學會,"《課程資訊》
◎活動日期：請參照課程大綱，一個月2次，周四晚上7:00~9:00，共2小時
◎上課地
點：理周教育學苑-台北市青島東路7號5樓之1，近捷運善導寺站2號出口
◎上課時數：2
◎費用說明：每
一期單一價500(本課無講義)

《課程內容》
林穎走圖示範>>> https://youtu.be
/6qErSk8ox1M

走圖小天后-林穎，擅長短線當沖、走圖研判，精準掌握K線轉折訊號，現已能穩
穩每日於股市提款2萬元的股票期貨與股票當沖高手。

兩周一次的《林穎同學會》，主題式實戰運用解說，


適合已有技術分析底子，但於上戰場時，卻無法運用自如的投資人
深入淺出、化繁為簡、常會有醍醐灌頂的感
受是同學對老師的評價
股市生存實屬不易，您可以選公司、選產業、選籌碼........甚至選看似漂亮的
線圖，最後...您有賺到嗎?
要不要花個500元給自己一個翻身的機會，選擇「林穎老師」不會錯。

《
課程大綱》
每期皆有2部份內容：1.主題式分享；2.同學提問/講解
◆1/2(第12期)
 主題: 
飆股的長相
      1、飆股有跡可循
      2、課程中會教你飆股大都具備哪些條件？
   
   3、哪幾種技術線型是符合飆股的條件？
      4、如何善用下單軟體輕鬆知道進場時間點！
 
     範例走圖示範
◆1/16(第13期)
主題: 缺口的形成及強弱觀察
      1、什麼是
缺口？
      2、缺口代表的意義？
      3、缺口如何判斷？
      4、不同位置的
缺口後續走勢有什麼不同？
      5、你可以用缺口抓到飆股！

★已額滿★ ◆2/6(第14期)

主題: K線四大元素的意義
      1、透過每天的開盤價，收盤價，最高價，最低價你可以知道主力
企圖心！
      2、多方及空方誰掌握今天的盤勢？
      3、股價對消息的反應程度？
  
    4、趨勢遇到壓力或支撐如何透過k線的研判知強弱？

★已額滿★ ◆3/5(第15期)
主題：
盤後選股的方法
  工欲善其事，必先利其器
     1、盤後如何做功課
     2、簡單利用券商
看盤軟體，打造屬於個人專屬的看盤畫面
     3、輕鬆設計出短線當沖、波段操作專用的看盤介面！


★已額滿★ ◆3/19(第16期)
主題：均線到底要怎麼運用呢?
     1、 均線的用途
   
  2、 扣抵怎麼用看?怎麼用呢?
     3、 善加利用均線的特色來判斷趨勢

◆4/9(第17
期)
主題：趨勢的判斷
    1、 趨勢的頭?趨勢的底?到底怎麼找呢?
    2、 盤整盤如何定
義及確認呢?
    3、 課堂實際操作，上完課就搞懂了!
◆4/23(第18期)
主題：趨勢跟指標
如何搭配運用
    1、懂了趨勢!懂了指標!合起來就不懂了!!
    2、教你何時才需要參考指標
，
    3、有哪幾種指標是一定要學會的
◆5/7(第19期):主題後補
◆5/21(第20期):
主題後補
◆6/4(第21期):主題後補
◆6/18(第22期):主題後補",人際交流,,理周教育學苑,"大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)","大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
171826367402773,"箱根溫泉 Hakon
e Hotsprin
g","原本以為浴池嬉耍的邀約，就是離開套房派對的黑洞，卻怎麼也沒想到只是移動到另座暗室裡，繼續赤身並且狩獵
。一箱男根交戰，腦海中的那個傍晚，他們撞了一輪，他在前面，男人在後面。

完事後他朦朧地聞著，隔壁間
的喘息聲，像個撸著黏滑槍枝的慾火走私販子，試圖回想前夜中那些渙散的氣味，從額間到鼻翼，流至肩胛，他循
著片尾一路蜿蜒迴放，觸碰彼此結痂，互舔澀澀淚痕，傷疤剝裂卻貼拭重來，手療的順序一再出錯。

當鋪的幽
閉地帶，看著游擊場的跨國攻受，胯間的血滴在捷運站的座位裡、以為下車的我，卻把自己給弄惺腥的。




- Pawnshop -
Blue Hour 
Al Burro 
Jacopo


- downb
ar -
Yexiao 
LinGia 
Hypolong



Blue Hour (Blue H
our) Berlin 

他自身的作品充斥 90 年代的精神與能量，執著於昔日跳舞音樂的美好，除了
簡單、深沉與敘事，同時蘊含情緒與旋律；曾有編輯評點他放出的 Techno 在漆黑陰暗面／希望的曙光之
間對話，意圖使人跳舞卻也具有趨於平靜的歌目。

原先在英國俱樂部場景活躍，他後來移居東德拓展版圖，包
括 Steffi、Pangaea 與 Answer Code Request 都曾翻製過他的原創。除
了 Techno 聲響，他也添加 Trance 與 Jungle 等，IDM 元素也摻雜在他聽來毫無
過氣的選曲，彷彿地緣與場景、時光與空間的界限都已模糊。



$400 Before 23:00 /
 $500 After",健身,,Pawnshop,"大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)","大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)"
172017694222012,"年後轉職衝一波 Ai
技術工程師 職前訓練
 說明會","招生延長至3月6日
緯育TibaMe 團隊與勞動部勞動力發展署北分署與桃竹苗分署合作，透過堅強的師資
陣容，專業訓練團隊，規劃與市場接軌的訓練課程、實作練習、團隊專案開發，協助你成為更具競爭力的專業人才
！

只要符合以下要求皆可報名

待業中、尚無工作

剛畢業，尚未找到合適工作

期望成為AI工程相
關工作者

完整的課程資訊：https://www.tibame.com/coursegoodjob
/ai-engineer-taoyuan

【參加免費課程說明會】

🏫桃園班

|日期| 即日起
至二月底每週一場次

|時間| 下午14：00~15:30

|地點| 台北商業大學 桃園校區 公能
樓Bb23教室

桃園市平鎮區福龍路一段100號

---> 校區靠近66快速道路，機車入校計次20
元、汽車入校計次40元

預約報名：https://forms.gle/broqgGGtGymVB5
9v5

🏫台北班

|日期| 即日起至1月底每週一場次

|時間| 下午15：00~16:30


|地點|台北商業大學 承曦樓 6樓教室603教室

（100台北市中正區濟南路一段321號）

-
--> 教室大樓靠近善導寺捷運站：青島東路跟紹興南路交叉口

預約報名：https://reurl.
cc/xD4WOL

也可加入line詢問唷!

桃園班ID: @991vcaxd

台北班ID: 
@173tnppq",藝術,,"國立台北商業大學- 
平鎮校區","壯年(24-39歲), 
中年(40-64歲)","大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲)"
1723433381125232,"滅火器《無名英雄》專
輯巡迴",".『向蔓延的漠然怒吼，讓自由的靈魂遍地開花！』在最壞的時代做最美的夢，無名英雄是你、是我 ，是這座島
嶼上為尊嚴努力生活的每一個人。龐克發源地加州誕生－滅火器成軍20週年第五號作品《無名英雄 Stand
 Up Like A Taiwanese》專輯巡演 12/19 18:00 風雲起乘風破浪開賣台灣人
，現在站起來，烏暗中咱繼續行！.",音樂,"滅火器 Fire E
X.","Legacy Tai
chung","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
172352654005112,"頑石劇團：記得因為愛
三部曲──夜，散落在
愛的臨界","頑石最新力作回來台中囉!
我們將在2月29日（六）於台中歌劇院-小劇場演出兩場
敬請期待
郎亞玲劇場
三三作品回顧展系列：
舞台劇--記得-因為愛Ⅲ部曲──《夜，散落在愛的臨界》
※首推早鳥：即日起到2
月5日前，凡購票，享85折優惠！！！
----------------------
【開場：一位受難
者的獨白】
憂傷像蟒蛇
緩緩
無聲朝向夕陽的彼端
拖著沉重的身軀
爬行
華麗記憶的彩衣
終將蛻下
遺
忘
令你孤獨
迷茫的雙眼
看穿過去、現在到未知
人跡罕至處
無助的靈魂
陪葬闇啞的寂寞
當肉體聲嘶力
竭
愛或不愛並不重要
祭壇上
不 能 獨 留
我的 輓歌 ──節錄自《夜，散落在愛的臨界》
----
------------------------------
【劇情介紹】

 故事從揭開「憂傷」的
原因開始：一名百歲老翁；經歷中日戰爭、國共內戰，偕同妻子搭上「太平輪」來到台灣，準備實現他們的青春夢
想。卻抵不過命運的變局──因莫須有的罪名、而淪為階下囚。
 她的女兒、同時也是故事的主角──亞書，則
在數十年後，試圖回溯這改變她一生的事件。劇中將以她的觀點，談論國家暴力、和歷史創傷下的特殊事件，是如
何不被當事者察覺、從而對他們的人生造成影響。
 本劇承繼希臘悲劇──《伊底帕斯在科羅諾斯》的精神，讓
當事者為所遭遇的不公義發聲、辯解。在歷經前兩部故事的洗鍊後，這一回亞書將不再逃避、而是勇敢的面對過去
，從而領悟到：「愛，從不曾離去……」

【關於這齣劇】
 為頑石劇團的總監／編導──郎亞玲，於201
9年初、獻給百歲父親的一分特殊獻禮。此因她的父親在60年代蒙受「白色恐怖」不白之冤，判刑十年，因而成
為了她成長過程的缺憾。
 從最初的口述歷史、歷經實驗劇「爸爸」的發表，以及連續二年「記得，因為愛」、
「瀰漫的雲」的創作。此回演出為「記得-因為愛」的三部曲，同時也作為系列的最終章。
 它將為過去──台
灣歷史創傷的刻痕，留下見證；也同時為家族史，記下不可抹滅的一筆。

----------------
-------------------
█演出人員
 藝術總監／編導：郎亞玲 
演員：賈孝國、胡修維
、蔡維容、謝孟璇、江柏昇、羅旭辰、古芷諭

█演出時間：
109年2月29日（六） 下午場14：30
～16：30； 晚上場19：30～21：30

■演出地點：台中國家歌劇院小劇場

■兩廳院售票：6
00元自由入座
（早鳥優惠：即日起到2月5日前，凡購票，享85折優惠）
購票網址：https://b
it.ly/2RigVyy
洽詢：04-23102262
信箱：stonetheater@gmail
.com

█主辦與演出單位：頑石劇團
協辦單位：臺中市東亞文化藝術交流協會、有荷文學雜誌、喜菡文學
網、台灣戲劇療癒研究中心
贊助單位：海倫咖啡、海思貝藝術有限公司
","藝術、歷史片、悲劇（
劇場）",,台中國家歌劇院,"高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
172421864082116,"全美語料理課-手工牛
肉漢堡","嗜肉者必吃:手工牛肉漢堡
沒吃過手工牛肉漢堡不要說過你吃過漢堡，謝謝!

👨‍🍳料理主廚Cory

-熱愛肉類料理，自開十項全能肉舖
-幽默、爽朗、nice大叔

🍲採用新鮮食材、手工現做、現場享
用
🍲專業外師英語教學，中師協助
🍲透過烹、蒸、煮過程，學習日常會話
🍲具情境式、充滿趣味的教
育性質課程
🍲藉由動手增進記憶力，英文廚藝雙效提升
🍲使用頂級德國歐風烹飪設備，融入異國文化
?
?增加親子互動，穩定小孩身心發展、安心愉悅
🍲完成品可即時享用，搭配免費茶飲唷

🎉優惠享更多

1️⃣統一採私訊預約報名，單堂$799/2hr，8堂優惠價$5400(含食材、教材設備、場地清潔)

2️⃣非限定本人使用(可親友同行，同享優惠)
3️⃣每堂課皆規劃不同主題，可挑選喜愛主題上課，上課時
間彈性自由


 #英語料理教室 #瑞軒國際教育中心","美食、適合兒童參與、
教育政策",,"REINE瑞軒國際教
育中心","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲), 
中年(40-64歲), 
老年(65歲以上)"
172423417515863,"JinC 快閃店在小
人類市集"," JinC 快閃市集-高雄場
地點：在小人類x小手作市集-大統百貨五福店（捷運中央公園站旁）
日期：
2/22（六）-2/23（日）
時間：pm14:00-21:00

圖為訂製款鍛敲耳環

《小人類市
集文宣》
還記得第一次拿到手作品時的感動嗎 ?
隨著時代與科技的變化 , 人們在購買物品時越來越便利
 , 
輕輕動動手指即可購買到商品 , 在意的可能只剩下價標上的數字 , 
而不是去了解一個物品背後
的故事與本質 , 
漸漸地讓堅持手作的職人無法讓自己的作品心血傳達出去 , 
從而逐漸沒落 , 而這
樣的現象 , 在現代社會日益明顯。

因此 , 我們想要開始做出改變 ,
讓手作職人們的作品能夠被傳
遞出去 ,  
也不再讓堅持手作的攤商們被環境影響而懷疑自己的堅持 ,  
儘管這樣的做法 , 一開
始會比一般的市集還要更難聚集攤商 , 
但我們相信自己的改變 , 能夠慢慢的打造出一個友善的職人環境
。",購物、適合兒童參與,,"大統百貨五福店（捷運
中央公園站）","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)","幼兒園(0歲~5歲), 小學(6歲~11歲), 中學(12歲~14歲), 高中(15歲~18歲), 大學(18歲~22歲), 壯年(24-39歲), 中年(40-64歲), 老年(65歲以上)"
172479464175298,"約會互動&曖昧營造技
巧","【瑪那熊の練愛先修班】

想了解如何跟異性好好相處嗎?❤️❤️
那你適合👉【 約會互動&曖昧營造技
巧】

🍏內容:
諮商心理師瑪那熊，將運用專業心理學，教你如何判斷對方的個性，彷彿擁有讀心術般瞭解
怎麼互動才不會踩到地雷，並在約會時更能吸引到對方。講座中也將透過專業心理測驗，找到你的個人屬性，看見
自己的優勢與弱項！有人說「曖昧」是最美的時候，但很多人都不知道要怎麼創造曖昧的氛圍，就讓我們一起來學
習吧。
❤️----------❤️----------❤️---------❤️---------
-❤️--------
🎀注意事項:
🎉 活動對象: 未婚單身( 88~65年次 )💋
⚠️ 
參加者必須為身份證配偶欄空白
⏰ 活動時間：02/22(六) 14:00
💰 幸福特惠價：300 
元 ( 原價：1200元）
報名表 : https://forms.gle/D5e5uREsjXy1
Jt9h8
(個人資料皆為安全保密，僅供聯絡使用，請放心填寫。)",人際交流,,愛麗兒幸福工作坊,"大學(18歲~22歲), 
壯年(24-39歲)","大學(18歲~22歲), 
壯年(24-39歲)"
1725950290880169,"｜展演工作坊｜再製獨
立宣言工作坊","在本工作坊中，張紋瑄將會分享「宣言」作為一特殊文體的特性，以及在2014-2015年間協助史明時，對
此革命者、實踐者、書寫者的近身觀察，並帶領參與者以《獨立台灣》、《台灣大眾》作為腳本，拼貼、編輯、再
閱讀、再詮釋出自己的宣言——這篇宣言可能是與藝術相關的、與科技相關的、甚至與表演相關的，但無論如何，
它們絕對是政治的。

講師｜張紋瑄
對象｜15歲以上之一般觀眾，限額15名
地點｜當代館二樓201教
室
辦法｜憑當日門票入場，須事先報名(https://reurl.cc/YlZv70)

*凡符合中
央流行疫情指揮中心規定，須居家隔離、居家檢疫或自主健康管理者，請勿報名！
",藝術,,"台北當代藝術館 MO
CA Taipei","大學(18歲~22歲), 
壯年(24-39歲)","高中(15歲~18歲),
大學(18歲~22歲), 
壯年(24-39歲)"
172695000683917,"每周日16-17點 
MV舞蹈","樂適能： MV舞蹈

青春洋溢的羚育老師
活力滿滿、專業認真

⏰每週日下午16：00～17：00

📍民生一樓教室
台北市松山區民生東路五段137巷4弄37號一樓

🤔喜歡跳舞嗎？
一起來跳舞吧！


樂適能：MV舞蹈
上這堂課的好處
✅促進健康
✅有助燃燒脂肪
✅盡情舞動
✅享受最流行的音樂
✅
隨著音樂快樂跳舞
✅釋放壓力，促進肢體協調

💫首次體驗優惠價$200：
http://line.
me/ti/p/_k7J0-BHhV
⚡️立即訂課：joysport.17fit.com
📍 民生
1樓：台北市松山區民生東路五段137巷4弄37號1樓

☎️ 02-2766-6682

🚆交通方
式：
📍民生1樓教室
🚌最近公車站:廣合新村
🚘最近停車場:民生活動中心

來運動囉！","健身、舞蹈課、健身訓
練",,"Joysport 樂
適能運動與整合式健康
促進：群甫教官和教練
團","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)","高中(15歲~18歲), 
大學(18歲~22歲), 
壯年(24-39歲)"
172713434034608,"UK Jazz & 
Jazzy Bboy
 workshop 
by Freedom
 Liberator","Freedom Liberator Taipei workshop

融合UK Jazz & Bbo
y 元素，獨特的宇宙觀以不可思議的自創Jazzy Bboy 飛快風格，奪得Japan Dance D
elight 的第三名。

對於 Fusion , Bebop , UK Jazz Dance , 

或是只有腳的Footwork 或是手撐在地上的Footwork，
你都會喜歡。

台北 Jazzy
 Bboy Workshop
2月29日 (六) @ TBC dance center
Class1
 19:30-21:00 Cryber (Bebop & Bboy)
Class2 21:15-22
:45 Rad (Bebop Foundation)

場地清潔費：
1堂 900元
2堂 1600
元
報名表連結：https://forms.gle/sAAtMTdXZ4dZ8wG18

額外說明：

課堂設計是1.5小時*2，
可以單報也可以雙報，
老師都會全程參與。
結束後會預留30分鐘讓大家練
習或是問問題。

要報名的朋友，
1.請直接私訊 田拓 或 TeamSKIP粉絲團
2.或電洽 田拓
 0936687632 (歡迎打來聊天，下課我請喝飲料)
3.不囉唆 填表單 https://for
ms.gle/sAAtMTdXZ4dZ8wG18
4.如果你是Taiwan Dance Deligh
t的參賽者，擁有課費100元的優惠。
5.一堂課上限30人

PS:
UK Jazz Dance 源
自於90年代，
最主要的兩大派別由 I Dance Jazz (簡稱IDJ) 的Fusion
以及B
rother In Jazz (BIJ)所跳的的風格Bebop。
喜歡聽Jazz 或是House相關
的音樂，喜歡footwork。
想進修或是純享受，是真心推薦的好課程。



Freedom Lib
ertor Japan Dance Delight Final 影片：
https://www.yo
utube.com/watch?v=JyR0baXJGZw
www.obsbattle.com",舞蹈,,"TBC舞蹈休閒館 /
 The Best 
Crew","大學(18歲~22歲), 
壯年(24-39歲)","大學(18歲~22歲), 
壯年(24-39歲)"
